T_s,Z_max,Z_min,Z_avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,Part_String,Y_Distance,Part1,Part2,Part3,Part4,Piston_Rod,Gear_Part,Gasket,Pulley
49.24,0.923138,0.887299,0.904095,0.912719,0.912886,0.900458,0.899641,0.89405,0.898194,0.910422,0.918706,0.906029,0.902904,0.89818,0.923138,0.920346,0.911615,0.912786,0.906941,0.899451,0.897346,0.88968,0.902266,0.890695,0.900435,0.898844,0.913351,0.900094,0.901214,0.894912,0.9038,0.904441,0.898011,0.90744,0.902382,0.900112,0.895291,0.900259,0.890293,0.913151,0.908492,0.910715,0.887299,0.913582,0.904716,0.910675,0.8967,0.907505,0.905172,0.900876,0.912448,0.893314,0.906137,0.918859,0.908888,0.917291,0.888774,0.900605,0.89633,0.89843,0.892181,0.902781,0.917129,0.908088,0.904348,0.904177,0.903762,0.902928,0.901781,0.905429,0.895789,0.907525,0.893278,0.901732,0.903117,0.898941,0.89385,0.899987,0.905404,0.912466,0.908533,0.899437,0.91258,0.91082,0.910353,0.897616,0.909223,0.901612,gear_part,0.124595,0,0,0,0,0,0,0,0
49.25,0.924343,0.886297,0.904735,0.913801,0.920023,0.913891,0.89588,0.909154,0.924343,0.897653,0.893979,0.904525,0.914099,0.900638,0.910928,0.910407,0.90582,0.902823,0.91355,0.897503,0.905451,0.895499,0.915841,0.900902,0.909856,0.905798,0.898536,0.899765,0.904217,0.912594,0.919625,0.892187,0.903373,0.911307,0.898485,0.894524,0.913221,0.897008,0.887078,0.904281,0.897757,0.915172,0.911708,0.914759,0.896566,0.91521,0.888709,0.896421,0.90735,0.909623,0.9063,0.912011,0.922065,0.911461,0.901871,0.907571,0.921618,0.907131,0.902954,0.886297,0.896877,0.889779,0.897224,0.890801,0.896081,0.914081,0.895192,0.905299,0.897136,0.90445,0.906733,0.899896,0.89672,0.898144,0.911495,0.896175,0.919688,0.920054,0.900049,0.918082,0.920146,0.894733,0.901297,0.906826,0.920986,0.892279,0.896356,0.896289,gear_part,0.124595,0,0,0,0,0,0,0,0
49.26,0.924343,0.886297,0.904735,0.913801,0.920023,0.913891,0.89588,0.909154,0.924343,0.897653,0.893979,0.904525,0.914099,0.900638,0.910928,0.910407,0.90582,0.902823,0.91355,0.897503,0.905451,0.895499,0.915841,0.900902,0.909856,0.905798,0.898536,0.899765,0.904217,0.912594,0.919625,0.892187,0.903373,0.911307,0.898485,0.894524,0.913221,0.897008,0.887078,0.904281,0.897757,0.915172,0.911708,0.914759,0.896566,0.91521,0.888709,0.896421,0.90735,0.909623,0.9063,0.912011,0.922065,0.911461,0.901871,0.907571,0.921618,0.907131,0.902954,0.886297,0.896877,0.889779,0.897224,0.890801,0.896081,0.914081,0.895192,0.905299,0.897136,0.90445,0.906733,0.899896,0.89672,0.898144,0.911495,0.896175,0.919688,0.920054,0.900049,0.918082,0.920146,0.894733,0.901297,0.906826,0.920986,0.892279,0.896356,0.896289,gear_part,0.124595,0,0,0,0,0,0,0,0
49.27,0.920274,0.888224,0.903854,0.898976,0.900744,0.895629,0.89498,0.911766,0.900919,0.903856,0.893661,0.89911,0.903323,0.907237,0.912116,0.903776,0.902062,0.906618,0.913906,0.901746,0.889821,0.909726,0.915344,0.900887,0.904951,0.911071,0.890374,0.902555,0.920274,0.915003,0.888245,0.88933,0.888502,0.897679,0.888224,0.908597,0.906656,0.906567,0.914562,0.89661,0.907768,0.892977,0.896888,0.897353,0.913325,0.908438,0.899327,0.896817,0.915576,0.916435,0.909888,0.905753,0.909609,0.899808,0.890441,0.903331,0.906218,0.901901,0.90124,0.897835,0.895592,0.913024,0.915298,0.911449,0.902715,0.898418,0.915263,0.904238,0.907671,0.899313,0.914744,0.898885,0.919441,0.89394,0.889047,0.894019,0.918404,0.909455,0.906985,0.889975,0.904472,0.896745,0.915255,0.901582,0.904574,0.901572,0.900969,0.915502,gear_part,0.124595,0,0,0,0,0,0,0,0
49.28,0.920274,0.888224,0.903854,0.898976,0.900744,0.895629,0.89498,0.911766,0.900919,0.903856,0.893661,0.89911,0.903323,0.907237,0.912116,0.903776,0.902062,0.906618,0.913906,0.901746,0.889821,0.909726,0.915344,0.900887,0.904951,0.911071,0.890374,0.902555,0.920274,0.915003,0.888245,0.88933,0.888502,0.897679,0.888224,0.908597,0.906656,0.906567,0.914562,0.89661,0.907768,0.892977,0.896888,0.897353,0.913325,0.908438,0.899327,0.896817,0.915576,0.916435,0.909888,0.905753,0.909609,0.899808,0.890441,0.903331,0.906218,0.901901,0.90124,0.897835,0.895592,0.913024,0.915298,0.911449,0.902715,0.898418,0.915263,0.904238,0.907671,0.899313,0.914744,0.898885,0.919441,0.89394,0.889047,0.894019,0.918404,0.909455,0.906985,0.889975,0.904472,0.896745,0.915255,0.901582,0.904574,0.901572,0.900969,0.915502,gear_part,0.124595,0,0,0,0,0,0,0,0
49.29,0.932205,0.887563,0.905874,0.902471,0.899521,0.915145,0.900802,0.908734,0.895243,0.911457,0.895402,0.910663,0.912918,0.897857,0.918002,0.905255,0.918795,0.897115,0.915143,0.902669,0.908437,0.901148,0.905291,0.905849,0.891583,0.906289,0.907666,0.911975,0.917111,0.914863,0.912162,0.887563,0.899293,0.905339,0.918555,0.907557,0.900928,0.910546,0.902877,0.892292,0.895501,0.898079,0.897553,0.904042,0.921431,0.915309,0.890382,0.900519,0.918172,0.905437,0.903587,0.902298,0.907559,0.903234,0.908061,0.910044,0.907369,0.907138,0.903803,0.905462,0.912787,0.892848,0.890464,0.895147,0.911029,0.90738,0.906376,0.917007,0.901415,0.915587,0.915096,0.897761,0.902535,0.906185,0.897029,0.906728,0.911516,0.905052,0.900306,0.909191,0.919283,0.90278,0.905981,0.897296,0.920009,0.912029,0.904481,0.932205,gear_part,0.124595,0,0,0,0,0,0,0,0
49.3,0.932205,0.887563,0.905874,0.902471,0.899521,0.915145,0.900802,0.908734,0.895243,0.911457,0.895402,0.910663,0.912918,0.897857,0.918002,0.905255,0.918795,0.897115,0.915143,0.902669,0.908437,0.901148,0.905291,0.905849,0.891583,0.906289,0.907666,0.911975,0.917111,0.914863,0.912162,0.887563,0.899293,0.905339,0.918555,0.907557,0.900928,0.910546,0.902877,0.892292,0.895501,0.898079,0.897553,0.904042,0.921431,0.915309,0.890382,0.900519,0.918172,0.905437,0.903587,0.902298,0.907559,0.903234,0.908061,0.910044,0.907369,0.907138,0.903803,0.905462,0.912787,0.892848,0.890464,0.895147,0.911029,0.90738,0.906376,0.917007,0.901415,0.915587,0.915096,0.897761,0.902535,0.906185,0.897029,0.906728,0.911516,0.905052,0.900306,0.909191,0.919283,0.90278,0.905981,0.897296,0.920009,0.912029,0.904481,0.932205,gear_part,0.124595,0,0,0,0,0,0,0,0
49.31,0.932205,0.887563,0.905874,0.902471,0.899521,0.915145,0.900802,0.908734,0.895243,0.911457,0.895402,0.910663,0.912918,0.897857,0.918002,0.905255,0.918795,0.897115,0.915143,0.902669,0.908437,0.901148,0.905291,0.905849,0.891583,0.906289,0.907666,0.911975,0.917111,0.914863,0.912162,0.887563,0.899293,0.905339,0.918555,0.907557,0.900928,0.910546,0.902877,0.892292,0.895501,0.898079,0.897553,0.904042,0.921431,0.915309,0.890382,0.900519,0.918172,0.905437,0.903587,0.902298,0.907559,0.903234,0.908061,0.910044,0.907369,0.907138,0.903803,0.905462,0.912787,0.892848,0.890464,0.895147,0.911029,0.90738,0.906376,0.917007,0.901415,0.915587,0.915096,0.897761,0.902535,0.906185,0.897029,0.906728,0.911516,0.905052,0.900306,0.909191,0.919283,0.90278,0.905981,0.897296,0.920009,0.912029,0.904481,0.932205,gear_part,0.124595,0,0,0,0,0,0,0,0
49.32,0.930393,0.891306,0.904785,0.902612,0.911836,0.907883,0.897567,0.898151,0.915261,0.896183,0.907505,0.930393,0.900134,0.89137,0.914399,0.904305,0.90014,0.924002,0.899232,0.898624,0.891306,0.904051,0.910423,0.894941,0.912844,0.907273,0.913866,0.907044,0.89207,0.896161,0.903067,0.917321,0.901305,0.897799,0.927177,0.923472,0.916294,0.901514,0.904797,0.900106,0.896028,0.894356,0.901857,0.908092,0.924375,0.904952,0.899997,0.911723,0.912505,0.905504,0.901817,0.89228,0.903362,0.893415,0.898587,0.907267,0.908212,0.911571,0.908585,0.899333,0.905591,0.901774,0.900651,0.903434,0.897336,0.89575,0.908233,0.907366,0.904679,0.901182,0.911535,0.909937,0.909328,0.909402,0.897964,0.895823,0.893154,0.911975,0.91151,0.896287,0.902722,0.905486,0.898747,0.915944,0.907229,0.898811,0.914098,0.892297,gear_part,0.13894,0,0,0,0,0,0,0,0
49.33,0.930393,0.891306,0.904785,0.902612,0.911836,0.907883,0.897567,0.898151,0.915261,0.896183,0.907505,0.930393,0.900134,0.89137,0.914399,0.904305,0.90014,0.924002,0.899232,0.898624,0.891306,0.904051,0.910423,0.894941,0.912844,0.907273,0.913866,0.907044,0.89207,0.896161,0.903067,0.917321,0.901305,0.897799,0.927177,0.923472,0.916294,0.901514,0.904797,0.900106,0.896028,0.894356,0.901857,0.908092,0.924375,0.904952,0.899997,0.911723,0.912505,0.905504,0.901817,0.89228,0.903362,0.893415,0.898587,0.907267,0.908212,0.911571,0.908585,0.899333,0.905591,0.901774,0.900651,0.903434,0.897336,0.89575,0.908233,0.907366,0.904679,0.901182,0.911535,0.909937,0.909328,0.909402,0.897964,0.895823,0.893154,0.911975,0.91151,0.896287,0.902722,0.905486,0.898747,0.915944,0.907229,0.898811,0.914098,0.892297,gear_part,0.13894,0,0,0,0,0,0,0,0
49.34,0.936959,0.885539,0.906437,0.903095,0.905851,0.906168,0.909613,0.90036,0.899386,0.898983,0.921483,0.909193,0.934645,0.900681,0.903523,0.904277,0.904491,0.907839,0.916477,0.911934,0.907327,0.904009,0.892109,0.903231,0.906789,0.903028,0.888245,0.89157,0.89003,0.917607,0.896351,0.899881,0.908175,0.903714,0.904666,0.889587,0.904097,0.897795,0.90766,0.912376,0.902373,0.905252,0.90605,0.909867,0.916024,0.908238,0.902323,0.885539,0.900246,0.908858,0.907533,0.899548,0.905152,0.89769,0.909036,0.904693,0.906582,0.9028,0.912156,0.908433,0.906079,0.917584,0.901781,0.936959,0.905658,0.909065,0.917837,0.917737,0.896315,0.913889,0.929592,0.911032,0.906779,0.912366,0.907772,0.901991,0.903786,0.899648,0.895608,0.905329,0.909283,0.916228,0.909737,0.896825,0.90218,0.91674,0.90287,0.924792,gear_part,0.13894,0,0,0,0,0,0,0,0
49.35,0.936959,0.885539,0.906437,0.903095,0.905851,0.906168,0.909613,0.90036,0.899386,0.898983,0.921483,0.909193,0.934645,0.900681,0.903523,0.904277,0.904491,0.907839,0.916477,0.911934,0.907327,0.904009,0.892109,0.903231,0.906789,0.903028,0.888245,0.89157,0.89003,0.917607,0.896351,0.899881,0.908175,0.903714,0.904666,0.889587,0.904097,0.897795,0.90766,0.912376,0.902373,0.905252,0.90605,0.909867,0.916024,0.908238,0.902323,0.885539,0.900246,0.908858,0.907533,0.899548,0.905152,0.89769,0.909036,0.904693,0.906582,0.9028,0.912156,0.908433,0.906079,0.917584,0.901781,0.936959,0.905658,0.909065,0.917837,0.917737,0.896315,0.913889,0.929592,0.911032,0.906779,0.912366,0.907772,0.901991,0.903786,0.899648,0.895608,0.905329,0.909283,0.916228,0.909737,0.896825,0.90218,0.91674,0.90287,0.924792,gear_part,0.13894,0,0,0,0,0,0,0,0
49.36,0.921748,0.888398,0.903897,0.906042,0.913979,0.909455,0.904569,0.910296,0.894213,0.898811,0.901433,0.897196,0.912672,0.903683,0.892296,0.902758,0.901694,0.892845,0.900877,0.906608,0.914745,0.906871,0.908598,0.888398,0.915835,0.903332,0.909577,0.905865,0.905245,0.895235,0.895354,0.920484,0.890643,0.910217,0.905163,0.91536,0.890954,0.921748,0.903135,0.914467,0.912205,0.902035,0.899404,0.897928,0.903082,0.897262,0.90324,0.899863,0.906273,0.909353,0.891211,0.914124,0.901297,0.918952,0.901224,0.917673,0.904723,0.895223,0.904766,0.920813,0.909598,0.897955,0.907072,0.89315,0.890787,0.902019,0.892715,0.903389,0.908109,0.900748,0.898425,0.899983,0.905577,0.919317,0.898203,0.894001,0.903515,0.892968,0.896756,0.90208,0.902318,0.908804,0.898137,0.90663,0.902245,0.900971,0.915744,0.894776,gear_part,0.13894,0,0,0,0,0,0,0,0
49.37,0.929176,0.889016,0.904708,0.919668,0.904402,0.896706,0.913278,0.905402,0.907989,0.915702,0.902882,0.899959,0.905532,0.90223,0.890977,0.898449,0.894134,0.892742,0.911179,0.902008,0.897629,0.891529,0.889371,0.914258,0.90659,0.897157,0.90182,0.903643,0.894517,0.900647,0.9007,0.911235,0.901882,0.915211,0.890527,0.904073,0.905369,0.896673,0.908569,0.889016,0.898878,0.892087,0.903942,0.903317,0.902112,0.909777,0.900262,0.92308,0.903108,0.900591,0.905287,0.916532,0.910229,0.901167,0.89674,0.902726,0.90918,0.889986,0.912756,0.904695,0.906279,0.914839,0.914147,0.898373,0.906462,0.900006,0.902429,0.915724,0.909894,0.893872,0.896908,0.901097,0.901099,0.911754,0.911318,0.892425,0.917871,0.902309,0.908749,0.898935,0.906128,0.903304,0.906715,0.907964,0.897098,0.900781,0.910362,0.920864,gear_part,0.13894,0,0,0,0,0,0,0,0
49.38,0.929176,0.889016,0.904708,0.919668,0.904402,0.896706,0.913278,0.905402,0.907989,0.915702,0.902882,0.899959,0.905532,0.90223,0.890977,0.898449,0.894134,0.892742,0.911179,0.902008,0.897629,0.891529,0.889371,0.914258,0.90659,0.897157,0.90182,0.903643,0.894517,0.900647,0.9007,0.911235,0.901882,0.915211,0.890527,0.904073,0.905369,0.896673,0.908569,0.889016,0.898878,0.892087,0.903942,0.903317,0.902112,0.909777,0.900262,0.92308,0.903108,0.900591,0.905287,0.916532,0.910229,0.901167,0.89674,0.902726,0.90918,0.889986,0.912756,0.904695,0.906279,0.914839,0.914147,0.898373,0.906462,0.900006,0.902429,0.915724,0.909894,0.893872,0.896908,0.901097,0.901099,0.911754,0.911318,0.892425,0.917871,0.902309,0.908749,0.898935,0.906128,0.903304,0.906715,0.907964,0.897098,0.900781,0.910362,0.920864,gear_part,0.13894,0,0,0,0,0,0,0,0
49.39,0.933458,0.887458,0.904129,0.89913,0.906053,0.907489,0.894757,0.911084,0.899785,0.912425,0.90268,0.906288,0.894829,0.906327,0.895565,0.90256,0.906837,0.903718,0.902992,0.909844,0.891002,0.901691,0.89941,0.900451,0.909027,0.917562,0.900301,0.904978,0.888007,0.911239,0.907687,0.900226,0.91296,0.907109,0.913549,0.909812,0.895745,0.899979,0.909361,0.891867,0.900274,0.913091,0.933458,0.904431,0.906335,0.907237,0.901699,0.887458,0.913025,0.912717,0.90272,0.899673,0.904784,0.889327,0.911499,0.908646,0.899193,0.892756,0.901218,0.891277,0.915408,0.903819,0.88958,0.905572,0.903544,0.904997,0.892187,0.904808,0.916453,0.895213,0.897522,0.922939,0.915976,0.906883,0.899287,0.896969,0.913583,0.919412,0.912316,0.895906,0.892454,0.90514,0.905844,0.899558,0.90434,0.906725,0.910689,0.902877,gear_part,0.13894,0,0,0,0,0,0,0,0
49.4,0.933458,0.887458,0.904129,0.89913,0.906053,0.907489,0.894757,0.911084,0.899785,0.912425,0.90268,0.906288,0.894829,0.906327,0.895565,0.90256,0.906837,0.903718,0.902992,0.909844,0.891002,0.901691,0.89941,0.900451,0.909027,0.917562,0.900301,0.904978,0.888007,0.911239,0.907687,0.900226,0.91296,0.907109,0.913549,0.909812,0.895745,0.899979,0.909361,0.891867,0.900274,0.913091,0.933458,0.904431,0.906335,0.907237,0.901699,0.887458,0.913025,0.912717,0.90272,0.899673,0.904784,0.889327,0.911499,0.908646,0.899193,0.892756,0.901218,0.891277,0.915408,0.903819,0.88958,0.905572,0.903544,0.904997,0.892187,0.904808,0.916453,0.895213,0.897522,0.922939,0.915976,0.906883,0.899287,0.896969,0.913583,0.919412,0.912316,0.895906,0.892454,0.90514,0.905844,0.899558,0.90434,0.906725,0.910689,0.902877,gear_part,0.13894,0,0,0,0,0,0,0,0
49.41,0.933458,0.887458,0.904129,0.89913,0.906053,0.907489,0.894757,0.911084,0.899785,0.912425,0.90268,0.906288,0.894829,0.906327,0.895565,0.90256,0.906837,0.903718,0.902992,0.909844,0.891002,0.901691,0.89941,0.900451,0.909027,0.917562,0.900301,0.904978,0.888007,0.911239,0.907687,0.900226,0.91296,0.907109,0.913549,0.909812,0.895745,0.899979,0.909361,0.891867,0.900274,0.913091,0.933458,0.904431,0.906335,0.907237,0.901699,0.887458,0.913025,0.912717,0.90272,0.899673,0.904784,0.889327,0.911499,0.908646,0.899193,0.892756,0.901218,0.891277,0.915408,0.903819,0.88958,0.905572,0.903544,0.904997,0.892187,0.904808,0.916453,0.895213,0.897522,0.922939,0.915976,0.906883,0.899287,0.896969,0.913583,0.919412,0.912316,0.895906,0.892454,0.90514,0.905844,0.899558,0.90434,0.906725,0.910689,0.902877,gear_part,0.13894,0,0,0,0,0,0,0,0
49.42,0.927653,0.885563,0.906316,0.915507,0.902203,0.903307,0.896116,0.908145,0.90841,0.899346,0.903533,0.909495,0.90545,0.904468,0.89061,0.905612,0.917367,0.893447,0.895554,0.908086,0.907326,0.905708,0.914054,0.912911,0.894745,0.888822,0.910826,0.90786,0.895179,0.90374,0.910093,0.910473,0.891104,0.92019,0.897654,0.891953,0.905948,0.921701,0.90284,0.906804,0.912162,0.89807,0.927653,0.91346,0.892795,0.899431,0.891638,0.926798,0.901343,0.912918,0.910804,0.923754,0.890116,0.895751,0.901293,0.91102,0.897196,0.891663,0.91783,0.894725,0.885563,0.891601,0.898451,0.89959,0.918084,0.890419,0.90966,0.912884,0.903411,0.9097,0.916795,0.906093,0.912485,0.909083,0.906853,0.909327,0.907649,0.899913,0.906379,0.909521,0.91247,0.899943,0.894343,0.915533,0.907248,0.922961,0.917441,0.917015,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.43,0.927653,0.885563,0.906316,0.915507,0.902203,0.903307,0.896116,0.908145,0.90841,0.899346,0.903533,0.909495,0.90545,0.904468,0.89061,0.905612,0.917367,0.893447,0.895554,0.908086,0.907326,0.905708,0.914054,0.912911,0.894745,0.888822,0.910826,0.90786,0.895179,0.90374,0.910093,0.910473,0.891104,0.92019,0.897654,0.891953,0.905948,0.921701,0.90284,0.906804,0.912162,0.89807,0.927653,0.91346,0.892795,0.899431,0.891638,0.926798,0.901343,0.912918,0.910804,0.923754,0.890116,0.895751,0.901293,0.91102,0.897196,0.891663,0.91783,0.894725,0.885563,0.891601,0.898451,0.89959,0.918084,0.890419,0.90966,0.912884,0.903411,0.9097,0.916795,0.906093,0.912485,0.909083,0.906853,0.909327,0.907649,0.899913,0.906379,0.909521,0.91247,0.899943,0.894343,0.915533,0.907248,0.922961,0.917441,0.917015,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.44,0.928811,0.886612,0.907234,0.905558,0.89845,0.90515,0.902493,0.925075,0.915517,0.895,0.911483,0.913616,0.918486,0.894698,0.918877,0.913104,0.909356,0.923057,0.894885,0.901003,0.88833,0.903622,0.905448,0.911006,0.909808,0.903859,0.919237,0.914838,0.886971,0.919776,0.911891,0.924204,0.922412,0.899368,0.908052,0.891985,0.910506,0.906681,0.91886,0.89305,0.905944,0.911642,0.904387,0.915024,0.914019,0.915742,0.900567,0.91781,0.907173,0.886612,0.90044,0.89882,0.89794,0.916949,0.901236,0.891202,0.915227,0.91046,0.906602,0.912922,0.896155,0.895147,0.910211,0.906492,0.906955,0.897524,0.896378,0.928811,0.900527,0.902218,0.911254,0.898362,0.920285,0.900224,0.900094,0.914601,0.924169,0.907736,0.918982,0.894183,0.898026,0.907988,0.915006,0.904364,0.897631,0.90204,0.918619,0.898041,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.45,0.929664,0.890521,0.906679,0.899126,0.906633,0.895732,0.90761,0.910583,0.919719,0.903525,0.908209,0.907786,0.920247,0.895833,0.910416,0.912955,0.912463,0.920557,0.897379,0.90734,0.89994,0.900736,0.909815,0.900282,0.909892,0.906866,0.914413,0.897647,0.909623,0.897598,0.894366,0.890521,0.890971,0.905919,0.892379,0.899779,0.915042,0.899927,0.89419,0.898003,0.917732,0.908432,0.918779,0.899205,0.915709,0.904966,0.908648,0.901187,0.90227,0.929664,0.903271,0.915522,0.910613,0.907799,0.911255,0.917707,0.90044,0.896533,0.919892,0.900717,0.921085,0.905176,0.906416,0.907428,0.911989,0.91404,0.902104,0.900783,0.905806,0.904227,0.918559,0.908255,0.893889,0.902843,0.912548,0.916578,0.893279,0.911609,0.894113,0.899886,0.899437,0.90189,0.900366,0.912939,0.906481,0.92493,0.929113,0.904836,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.46,0.929664,0.890521,0.906679,0.899126,0.906633,0.895732,0.90761,0.910583,0.919719,0.903525,0.908209,0.907786,0.920247,0.895833,0.910416,0.912955,0.912463,0.920557,0.897379,0.90734,0.89994,0.900736,0.909815,0.900282,0.909892,0.906866,0.914413,0.897647,0.909623,0.897598,0.894366,0.890521,0.890971,0.905919,0.892379,0.899779,0.915042,0.899927,0.89419,0.898003,0.917732,0.908432,0.918779,0.899205,0.915709,0.904966,0.908648,0.901187,0.90227,0.929664,0.903271,0.915522,0.910613,0.907799,0.911255,0.917707,0.90044,0.896533,0.919892,0.900717,0.921085,0.905176,0.906416,0.907428,0.911989,0.91404,0.902104,0.900783,0.905806,0.904227,0.918559,0.908255,0.893889,0.902843,0.912548,0.916578,0.893279,0.911609,0.894113,0.899886,0.899437,0.90189,0.900366,0.912939,0.906481,0.92493,0.929113,0.904836,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.47,0.929664,0.890521,0.906679,0.899126,0.906633,0.895732,0.90761,0.910583,0.919719,0.903525,0.908209,0.907786,0.920247,0.895833,0.910416,0.912955,0.912463,0.920557,0.897379,0.90734,0.89994,0.900736,0.909815,0.900282,0.909892,0.906866,0.914413,0.897647,0.909623,0.897598,0.894366,0.890521,0.890971,0.905919,0.892379,0.899779,0.915042,0.899927,0.89419,0.898003,0.917732,0.908432,0.918779,0.899205,0.915709,0.904966,0.908648,0.901187,0.90227,0.929664,0.903271,0.915522,0.910613,0.907799,0.911255,0.917707,0.90044,0.896533,0.919892,0.900717,0.921085,0.905176,0.906416,0.907428,0.911989,0.91404,0.902104,0.900783,0.905806,0.904227,0.918559,0.908255,0.893889,0.902843,0.912548,0.916578,0.893279,0.911609,0.894113,0.899886,0.899437,0.90189,0.900366,0.912939,0.906481,0.92493,0.929113,0.904836,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.48,0.92579,0.886799,0.904924,0.923984,0.914876,0.908512,0.911387,0.902602,0.901142,0.909726,0.923305,0.898225,0.89335,0.912395,0.906699,0.900612,0.891186,0.906222,0.90706,0.90598,0.890818,0.908861,0.905088,0.913167,0.911328,0.921997,0.914037,0.918237,0.904356,0.895188,0.907934,0.92579,0.904772,0.905781,0.906843,0.902402,0.895813,0.907644,0.903509,0.886799,0.910947,0.908073,0.914478,0.903286,0.906019,0.904641,0.912418,0.920013,0.902478,0.889591,0.896927,0.887077,0.900617,0.892031,0.920409,0.909507,0.898591,0.894488,0.8986,0.918275,0.895233,0.911671,0.905093,0.902256,0.905482,0.913643,0.905861,0.906684,0.888277,0.904858,0.914317,0.912797,0.90505,0.911419,0.902745,0.894093,0.909693,0.911571,0.89594,0.891792,0.902765,0.891042,0.910784,0.908191,0.900825,0.902734,0.893478,0.909026,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.49,0.92579,0.886799,0.904924,0.923984,0.914876,0.908512,0.911387,0.902602,0.901142,0.909726,0.923305,0.898225,0.89335,0.912395,0.906699,0.900612,0.891186,0.906222,0.90706,0.90598,0.890818,0.908861,0.905088,0.913167,0.911328,0.921997,0.914037,0.918237,0.904356,0.895188,0.907934,0.92579,0.904772,0.905781,0.906843,0.902402,0.895813,0.907644,0.903509,0.886799,0.910947,0.908073,0.914478,0.903286,0.906019,0.904641,0.912418,0.920013,0.902478,0.889591,0.896927,0.887077,0.900617,0.892031,0.920409,0.909507,0.898591,0.894488,0.8986,0.918275,0.895233,0.911671,0.905093,0.902256,0.905482,0.913643,0.905861,0.906684,0.888277,0.904858,0.914317,0.912797,0.90505,0.911419,0.902745,0.894093,0.909693,0.911571,0.89594,0.891792,0.902765,0.891042,0.910784,0.908191,0.900825,0.902734,0.893478,0.909026,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.5,0.928774,0.887967,0.905367,0.915168,0.904396,0.910741,0.906699,0.903122,0.904139,0.904742,0.911753,0.911574,0.913567,0.907921,0.894837,0.90977,0.916691,0.892147,0.908496,0.912561,0.892223,0.897629,0.918551,0.893993,0.907994,0.893423,0.900263,0.909561,0.921552,0.928774,0.904417,0.904079,0.908709,0.910881,0.903878,0.89318,0.911834,0.917622,0.905912,0.893394,0.909339,0.88978,0.907683,0.907327,0.898195,0.91171,0.894014,0.892156,0.910695,0.903598,0.892221,0.899641,0.903163,0.920078,0.915661,0.9127,0.918759,0.896707,0.897888,0.900397,0.887967,0.916364,0.898859,0.895677,0.898596,0.908292,0.888659,0.915483,0.923846,0.911676,0.913494,0.897995,0.911611,0.909672,0.912849,0.908935,0.90015,0.905909,0.902744,0.900614,0.895772,0.906016,0.898165,0.918714,0.911441,0.897563,0.901736,0.900309,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.51,0.928774,0.887967,0.905367,0.915168,0.904396,0.910741,0.906699,0.903122,0.904139,0.904742,0.911753,0.911574,0.913567,0.907921,0.894837,0.90977,0.916691,0.892147,0.908496,0.912561,0.892223,0.897629,0.918551,0.893993,0.907994,0.893423,0.900263,0.909561,0.921552,0.928774,0.904417,0.904079,0.908709,0.910881,0.903878,0.89318,0.911834,0.917622,0.905912,0.893394,0.909339,0.88978,0.907683,0.907327,0.898195,0.91171,0.894014,0.892156,0.910695,0.903598,0.892221,0.899641,0.903163,0.920078,0.915661,0.9127,0.918759,0.896707,0.897888,0.900397,0.887967,0.916364,0.898859,0.895677,0.898596,0.908292,0.888659,0.915483,0.923846,0.911676,0.913494,0.897995,0.911611,0.909672,0.912849,0.908935,0.90015,0.905909,0.902744,0.900614,0.895772,0.906016,0.898165,0.918714,0.911441,0.897563,0.901736,0.900309,gasket_part,0.147962,0,0,0,0,0,0,0,0
49.52,0.931339,0.886481,0.906123,0.896998,0.912788,0.905973,0.901801,0.90671,0.894581,0.902075,0.904803,0.898229,0.902528,0.900342,0.894528,0.89953,0.917743,0.910617,0.900678,0.904143,0.902986,0.912311,0.915958,0.89707,0.8977,0.916782,0.893924,0.892384,0.904517,0.892586,0.913287,0.916673,0.904733,0.898684,0.913193,0.898495,0.897769,0.909363,0.889572,0.9193,0.889867,0.9143,0.912463,0.914043,0.905519,0.91354,0.917245,0.906316,0.915013,0.917313,0.914129,0.895462,0.919664,0.907802,0.902516,0.913127,0.901802,0.907861,0.890899,0.923617,0.907142,0.906684,0.886481,0.894121,0.908301,0.927118,0.907058,0.886648,0.90072,0.921823,0.925335,0.926422,0.911987,0.887622,0.899869,0.909635,0.90699,0.907225,0.891364,0.931339,0.904355,0.90828,0.906371,0.894915,0.911051,0.893131,0.900102,0.895655,gasket_part,0.132862,0,0,0,0,0,0,0,0
