T_s,Z_max,Z_min,Z_avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,Part_String,Y_Distance,Part1,Part2,Part3,Part4,Piston_Rod,Gear_Part,Gasket,Pulley
177.755,0.927259,0.887798,0.905366,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,gasket_part,0.101908,0,0,0,0,0,0,0,0
177.765,0.927259,0.887798,0.905366,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,gasket_part,0.101908,0,0,0,0,0,0,0,0
177.775,0.925202,0.885179,0.905005,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,gasket_part,0.101908,0,0,0,0,0,0,0,0
177.785,0.925202,0.885179,0.905005,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,gasket_part,0.101908,0,0,0,0,0,0,0,0
177.795,0.926296,0.887995,0.905593,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,gasket_part,0.101908,0,0,0,0,0,0,0,0
177.805,0.926367,0.886981,0.905022,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,gasket_part,0.101908,0,0,0,0,0,0,0,0
177.815,0.926367,0.886981,0.905022,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,gasket_part,0.101908,0,0,0,0,0,0,0,0
177.825,0.926367,0.886981,0.905022,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.835,0.925055,0.886658,0.904354,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.845,0.940352,0.888305,0.907591,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.855,0.940352,0.888305,0.907591,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.87,0.926015,0.889656,0.905437,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.875,0.926015,0.889656,0.905437,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.885,0.96954,0.915006,0.938764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.895,0.96954,0.915006,0.938764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.905,0.961143,0.913178,0.939479,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.915,0.961143,0.913178,0.939479,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.93,0.961143,0.913178,0.939479,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,gasket_part,0.0868077,0,0,0,0,0,0,0,0
177.935,0.967151,0.918434,0.937285,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,gasket_part,0.0717077,0,0,0,0,0,0,0,0
177.945,0.967151,0.918434,0.937285,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,gasket_part,0.0717077,0,0,0,0,0,0,0,0
177.955,0.958942,0.903092,0.936401,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,gasket_part,0.0717077,0,0,0,0,0,0,0,0
177.965,0.958942,0.903092,0.936401,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,gasket_part,0.0717077,0,0,0,0,0,0,0,0
177.975,0.962179,0.91797,0.938264,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,gasket_part,0.0717077,0,0,0,0,0,0,0,0
177.985,0.962179,0.91797,0.938264,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,gasket_part,0.0717077,0,0,0,0,0,0,0,0
177.995,0.965769,0.914939,0.936366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,gasket_part,0.0717077,0,0,0,0,0,0,0,0
178.005,0.965769,0.914939,0.936366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,gasket_part,0.0717077,0,0,0,0,0,0,0,0
178.015,0.958651,0.914185,0.938477,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,gasket_part,0.0717077,0,0,0,0,0,0,0,0
178.025,0.958651,0.914185,0.938477,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.035,0.958651,0.914185,0.938477,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.045,0.962753,0.909681,0.939328,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.055,0.967252,0.915234,0.939039,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.065,0.967252,0.915234,0.939039,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.075,0.963379,0.914784,0.939278,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.09,0.963379,0.914784,0.939278,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.095,0.960951,0.912487,0.938741,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.105,0.960951,0.912487,0.938741,0,0,0,5.96046e-08,5.96046e-08,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,0,0,0,0,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.115,0.970667,0.912295,0.938981,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,gasket_part,0.0566077,0,0,0,0,0,0,0,0
178.125,0.970667,0.912295,0.938981,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,5.96046e-08,0,0,0,5.96046e-08,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,5.96046e-08,0,0,0,0,0,0,5.96046e-08,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,0,0,0,0,0,0,5.96046e-08,0,5.96046e-08,5.96046e-08,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,gasket_part,0.0415077,0,0,0,0,0,0,0,0
178.135,0.964251,0.913401,0.937926,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,gasket_part,0.0415077,0,0,0,0,0,0,0,0
178.145,0.964251,0.913401,0.937926,0,0,0,0,5.96046e-08,0,0,5.96046e-08,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,0,0,0,5.96046e-08,0,0,5.96046e-08,0,5.96046e-08,0,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,0,0,0,5.96046e-08,5.96046e-08,0,5.96046e-08,5.96046e-08,5.96046e-08,0,5.96046e-08,0,0,5.96046e-08,0,0,0,0,0,5.96046e-08,gasket_part,0.0415077,0,0,0,0,0,0,0,0
